timestamp,function,pred_prob,threshold,pre_warm_triggered,ground_truth_invoked
13.563700381918986,AzureFunc_288,0.9567319860283494,0.5,True,True
13.75172157089919,AzureFunc_325,0.7827980301344721,0.5,True,True
13.813723828083235,AzureFunc_404,0.7385711660864207,0.5,True,True
14.106149823935743,AzureFunc_779,0.8718725455387134,0.5,True,True
14.145557119984087,AzureFunc_492,0.8240119667893426,0.5,True,True
14.491003874294694,AzureFunc_616,0.739997667031474,0.5,True,True
15.074797060648315,AzureFunc_441,0.842137369787613,0.5,True,True
15.63864402272368,AzureFunc_525,0.7716363424008867,0.5,True,True
16.720139105959575,AzureFunc_320,0.7085335592851998,0.5,True,True
18.283726712617955,AzureFunc_747,0.7077870666699012,0.5,True,True
18.502659308017087,AzureFunc_602,0.8796802590645795,0.5,True,True
19.0800230313795,AzureFunc_118,0.8595765883791616,0.5,True,True
19.167086055831327,AzureFunc_263,0.01795393118697098,0.5,False,True
19.25635929920224,AzureFunc_22,0.8431703479411115,0.5,True,True
19.820876977514956,AzureFunc_302,0.9823170832363352,0.5,True,True
19.879621644968637,AzureFunc_139,0.915244332302021,0.5,True,True
20.272725892993428,AzureFunc_199,0.7816977778466311,0.5,True,True
20.347577428265005,AzureFunc_14,0.9713604962269401,0.5,True,True
20.386801892868167,AzureFunc_524,0.7404551367242102,0.5,True,True
21.11302039378069,AzureFunc_270,0.025992382946438727,0.5,False,True
21.326635634408532,AzureFunc_90,0.18449856672843096,0.5,False,True
21.769355462322302,AzureFunc_889,0.7642320202558412,0.5,True,True
21.91511151212402,AzureFunc_769,0.7901296546350475,0.5,True,True
21.919493663420653,AzureFunc_83,0.8122679590489625,0.5,True,True
22.964556263726443,AzureFunc_401,0.06569125703535751,0.5,False,True
22.98913818060089,AzureFunc_224,0.9462802856465182,0.5,True,True
23.36227699318996,AzureFunc_700,0.15156379677238282,0.5,False,True
23.491477543993167,AzureFunc_478,0.9075657713101355,0.5,True,True
24.055665205996,AzureFunc_248,0.8485363982602857,0.5,True,True
25.047314291848366,AzureFunc_38,0.8830379111027306,0.5,True,True
25.54751698159383,AzureFunc_268,0.9799259420579408,0.5,True,True
26.488186651492327,AzureFunc_396,0.8538516964958194,0.5,True,True
27.959911754287383,AzureFunc_498,0.9307081301614197,0.5,True,True
28.829306425618295,AzureFunc_699,0.8953536729031536,0.5,True,True
29.009840023926614,AzureFunc_648,0.7683497125381343,0.5,True,True
29.01277203163124,AzureFunc_634,0.9377759356198196,0.5,True,True
29.522553939524208,AzureFunc_855,0.7022188612417531,0.5,True,True
30.07693501969886,AzureFunc_702,0.7474057020508204,0.5,True,True
30.109254756685555,AzureFunc_235,0.022830355572916683,0.5,False,True
30.11637594291905,AzureFunc_706,0.9385082161481888,0.5,True,True
30.42538582485794,AzureFunc_264,0.7088912521435572,0.5,True,True
30.79717242541267,AzureFunc_544,0.9135284546344641,0.5,True,True
31.794636321844074,AzureFunc_351,0.7740958190293284,0.5,True,True
31.981693783780507,AzureFunc_255,0.7991322830406907,0.5,True,True
32.395166219720785,AzureFunc_192,0.7067634761531757,0.5,True,True
32.420391352110876,AzureFunc_724,0.9379448196676292,0.5,True,True
32.79579797592596,AzureFunc_825,0.09275188624964163,0.5,False,True
33.30908076924848,AzureFunc_881,0.058781376612566,0.5,False,True
33.64183255047912,AzureFunc_324,0.7246268983167321,0.5,True,True
34.409470133046895,AzureFunc_23,0.8602738754959633,0.5,True,True
35.30921297031489,AzureFunc_179,0.07892348062822355,0.5,False,True
35.37918925123624,AzureFunc_180,0.19772152814111235,0.5,False,True
35.44857004323943,AzureFunc_775,0.9057631384372133,0.5,True,True
35.678503768153114,AzureFunc_762,0.9520019278685605,0.5,True,True
36.256085396219405,AzureFunc_241,0.8273253815859045,0.5,True,True
36.26518317563323,AzureFunc_333,0.8723335344879763,0.5,True,True
36.32545807877348,AzureFunc_278,0.7488400909734909,0.5,True,True
36.41195397900891,AzureFunc_567,0.9256970659901959,0.5,True,True
36.84188307152705,AzureFunc_849,0.7177229370772198,0.5,True,True
37.89376671492519,AzureFunc_514,0.8099164366852182,0.5,True,True
37.984040820683475,AzureFunc_282,0.9792818269933306,0.5,True,True
38.18672413314981,AzureFunc_34,0.05306298677828337,0.5,False,True
38.41245722218596,AzureFunc_244,0.9081971837838886,0.5,True,True
38.42023625580282,AzureFunc_125,0.784267976382352,0.5,True,True
38.491164408605094,AzureFunc_410,0.8988863981898929,0.5,True,True
38.57507170329222,AzureFunc_753,0.9796244606453106,0.5,True,True
39.701103368041224,AzureFunc_204,0.703513554623898,0.5,True,True
40.797335536155146,AzureFunc_47,0.04000888226469946,0.5,False,True
41.104740434665075,AzureFunc_826,0.7540297890757105,0.5,True,True
41.33037509776023,AzureFunc_574,0.8141128746243969,0.5,True,True
41.493650590746924,AzureFunc_635,0.8606518958299769,0.5,True,True
42.35433972119167,AzureFunc_312,0.7038038359743104,0.5,True,True
42.40755463191124,AzureFunc_25,0.8213458484224154,0.5,True,True
42.97787983505699,AzureFunc_277,0.7774835099794988,0.5,True,True
43.42506416064271,AzureFunc_763,0.9056555780534246,0.5,True,True
43.45176708222462,AzureFunc_74,0.7524617213627947,0.5,True,True
43.571220393986735,AzureFunc_74,0.9562903996619708,0.5,True,True
43.649100315881384,AzureFunc_591,0.8108218144967676,0.5,True,True
43.76437731859251,AzureFunc_464,0.7795413091052882,0.5,True,True
43.847407499549185,AzureFunc_116,0.15722440082521044,0.5,False,True
44.67497421657431,AzureFunc_613,0.8692846653295244,0.5,True,True
44.69792100992458,AzureFunc_465,0.8620613720908971,0.5,True,True
45.28012495030338,AzureFunc_646,0.7669792712471811,0.5,True,True
45.33340560298122,AzureFunc_493,0.7709729983981444,0.5,True,True
45.56818254298389,AzureFunc_350,0.8747848181277973,0.5,True,True
45.773603952816664,AzureFunc_122,0.14273025157603014,0.5,False,True
45.92332694674997,AzureFunc_526,0.8254678691421502,0.5,True,True
45.9555354644305,AzureFunc_479,0.8367397477048548,0.5,True,True
46.83676833314179,AzureFunc_40,0.1255827484779283,0.5,False,True
47.07552302861346,AzureFunc_541,0.7477841125544469,0.5,True,True
47.63260509702558,AzureFunc_704,0.19276570398504964,0.5,False,True
47.753860175519506,AzureFunc_601,0.9275723997305733,0.5,True,True
48.2494551557962,AzureFunc_408,0.9473505879211941,0.5,True,True
48.2740339396432,AzureFunc_535,0.8166746144600117,0.5,True,True
48.398558340298514,AzureFunc_458,0.7041552520811676,0.5,True,True
48.97582362240578,AzureFunc_692,0.791221563647432,0.5,True,True
49.08248606095729,AzureFunc_355,0.8749551675041127,0.5,True,True
49.17558036705123,AzureFunc_47,0.7184738997204546,0.5,True,True
49.439477097281824,AzureFunc_810,0.864377545781833,0.5,True,True
50.33416669691309,AzureFunc_775,0.7239922241230915,0.5,True,True
50.45226309380513,AzureFunc_617,0.8787133197827594,0.5,True,True
51.084177824761845,AzureFunc_620,0.8700513664069405,0.5,True,True
51.107884098205325,AzureFunc_258,0.1611118172615557,0.5,False,True
51.446772146521226,AzureFunc_396,0.9134383665456238,0.5,True,True
51.59126112120451,AzureFunc_433,0.028483459985903813,0.5,False,True
51.742626399999516,AzureFunc_2,0.7908641242272392,0.5,True,True
52.254340299391664,AzureFunc_696,0.7471557783633411,0.5,True,True
52.32288695756644,AzureFunc_688,0.8978381757206264,0.5,True,True
52.661731959632576,AzureFunc_211,0.17073788670357398,0.5,False,True
52.896199157833834,AzureFunc_677,0.7933750953123959,0.5,True,True
53.52830764387093,AzureFunc_871,0.9756872311705247,0.5,True,True
53.67695095730842,AzureFunc_529,0.9850231789256371,0.5,True,True
53.84878053636779,AzureFunc_897,0.9505878179891769,0.5,True,True
53.86031372268256,AzureFunc_557,0.8618177713191012,0.5,True,True
55.0963450453851,AzureFunc_659,0.7876312521096707,0.5,True,True
55.11811185685956,AzureFunc_293,0.7484599175334979,0.5,True,True
55.31850264500391,AzureFunc_42,0.791279382929623,0.5,True,True
55.6107398390806,AzureFunc_368,0.7514496010028585,0.5,True,True
55.7936705742851,AzureFunc_41,0.8469136218932032,0.5,True,True
56.186771958939154,AzureFunc_234,0.9656541161002166,0.5,True,True
56.19824012782529,AzureFunc_752,0.9300598342325881,0.5,True,True
56.29106426829815,AzureFunc_521,0.9174641718334083,0.5,True,True
56.33034459143751,AzureFunc_835,0.08480687724111706,0.5,False,True
56.50176723280733,AzureFunc_754,0.8097577647109377,0.5,True,True
56.57969886943608,AzureFunc_276,0.7072946976487028,0.5,True,True
56.64952934475984,AzureFunc_57,0.8244085820856477,0.5,True,True
56.674486784437136,AzureFunc_415,0.8517710633815541,0.5,True,True
57.31296214607497,AzureFunc_690,0.8026008357859824,0.5,True,True
57.701363238443236,AzureFunc_668,0.9450353473341697,0.5,True,True
58.048726939973605,AzureFunc_295,0.9800100146470878,0.5,True,True
58.21034383627111,AzureFunc_684,0.8119172148314251,0.5,True,True
58.32143042208195,AzureFunc_306,0.7877672565356245,0.5,True,True
60.322696172576684,AzureFunc_709,0.7771629999869182,0.5,True,True
61.01159360249157,AzureFunc_699,0.7851475278687774,0.5,True,True
61.73335446610042,AzureFunc_401,0.8886270964923101,0.5,True,True
61.746050507810764,AzureFunc_790,0.9169998585752044,0.5,True,True
61.82276638453037,AzureFunc_116,0.7226254227102136,0.5,True,True
62.236961148107554,AzureFunc_381,0.855789011111414,0.5,True,True
62.3734983205094,AzureFunc_790,0.9425548421123587,0.5,True,True
62.5672446677267,AzureFunc_217,0.9723667998740054,0.5,True,True
62.749963807365326,AzureFunc_307,0.7899686870314744,0.5,True,True
62.88526900440945,AzureFunc_235,0.07210087245483598,0.5,False,True
62.99357035459896,AzureFunc_412,0.7475663059423413,0.5,True,True
63.23564053428101,AzureFunc_274,0.8768625662943431,0.5,True,True
64.07278819541742,AzureFunc_782,0.9669279005802494,0.5,True,True
64.20164469704387,AzureFunc_67,0.7434204136023952,0.5,True,True
64.60444284657059,AzureFunc_744,0.7965412453941951,0.5,True,True
64.90443225208406,AzureFunc_271,0.8521177790428605,0.5,True,True
64.91523537082804,AzureFunc_555,0.7239942185777485,0.5,True,True
65.07130901587513,AzureFunc_398,0.9445577758091573,0.5,True,True
65.09193194046756,AzureFunc_191,0.9686795192063069,0.5,True,True
65.53909117151484,AzureFunc_743,0.7003374626551137,0.5,True,True
65.59857234557902,AzureFunc_499,0.846392589630144,0.5,True,True
66.08060776491045,AzureFunc_255,0.9760706104679868,0.5,True,True
66.123492985944,AzureFunc_310,0.13359183649899062,0.5,False,True
66.19011174575023,AzureFunc_778,0.8064539966553015,0.5,True,True
67.12771109321842,AzureFunc_63,0.7182266966947721,0.5,True,True
68.13950584126842,AzureFunc_122,0.11874735728524864,0.5,False,True
68.55627338745056,AzureFunc_402,0.7621585650094629,0.5,True,True
68.7574074301736,AzureFunc_743,0.7752880886154369,0.5,True,True
68.95974798451046,AzureFunc_192,0.735584652807819,0.5,True,True
69.02247869963367,AzureFunc_807,0.8180114144890905,0.5,True,True
69.23413244433662,AzureFunc_672,0.9730643012483385,0.5,True,True
69.47687601714514,AzureFunc_136,0.8839462490508958,0.5,True,True
69.57947130336373,AzureFunc_868,0.705073708770989,0.5,True,True
69.84448422557557,AzureFunc_831,0.8145351269664063,0.5,True,True
70.20953139787282,AzureFunc_863,0.9857537068346743,0.5,True,True
70.85957537308936,AzureFunc_132,0.8529540652215704,0.5,True,True
70.88152311270389,AzureFunc_446,0.7377020170175033,0.5,True,True
71.26437005011579,AzureFunc_565,0.7216378397906336,0.5,True,True
72.08472427094344,AzureFunc_223,0.7560293006157368,0.5,True,True
72.09488133296809,AzureFunc_872,0.8308323525029905,0.5,True,True
72.1237826779745,AzureFunc_213,0.017968222717487763,0.5,False,True
72.1655983172329,AzureFunc_112,0.976424416674684,0.5,True,True
72.78307253207075,AzureFunc_480,0.7876870197950221,0.5,True,True
73.77136876070804,AzureFunc_840,0.7780708765431754,0.5,True,True
73.8417708842022,AzureFunc_434,0.8755198196959327,0.5,True,True
75.2742444068459,AzureFunc_377,0.9472316719783114,0.5,True,True
75.40185971128612,AzureFunc_368,0.19664847131144128,0.5,False,True
75.89037754273305,AzureFunc_371,0.8109086744657065,0.5,True,True
76.13936405789863,AzureFunc_259,0.7167522267018998,0.5,True,True
76.18973033533774,AzureFunc_205,0.8203631932466311,0.5,True,True
76.56987906139369,AzureFunc_759,0.7544841962929323,0.5,True,True
76.99984803028724,AzureFunc_290,0.8200161359259284,0.5,True,True
77.90156980258946,AzureFunc_673,0.7620122241434678,0.5,True,True
78.12034299194983,AzureFunc_675,0.7738971672097809,0.5,True,True
78.5642283917622,AzureFunc_760,0.8014445371192863,0.5,True,True
79.03260675727459,AzureFunc_863,0.9502897189135124,0.5,True,True
79.151479341565,AzureFunc_620,0.8047659014304145,0.5,True,True
79.29691640574119,AzureFunc_231,0.9287723318472433,0.5,True,True
79.50904308424707,AzureFunc_87,0.14594065445065907,0.5,False,True
79.64478550439011,AzureFunc_646,0.8798317642846856,0.5,True,True
79.68402370618945,AzureFunc_475,0.7509367114362712,0.5,True,True
79.79672120620233,AzureFunc_711,0.11822971981129948,0.5,False,True
80.10126693479145,AzureFunc_769,0.7493883644336138,0.5,True,True
80.1808382420059,AzureFunc_259,0.708791815257195,0.5,True,True
80.28613763511689,AzureFunc_788,0.9171298542360322,0.5,True,True
80.51952417994536,AzureFunc_387,0.9296435368681286,0.5,True,True
80.73320098339845,AzureFunc_699,0.9036712103318674,0.5,True,True
80.81729435276883,AzureFunc_356,0.8442045988087665,0.5,True,True
81.23224213925005,AzureFunc_508,0.9405794966953951,0.5,True,True
81.24689952855752,AzureFunc_383,0.7244733165053554,0.5,True,True
81.25090766439355,AzureFunc_426,0.9115102049556341,0.5,True,True
81.67263185681115,AzureFunc_511,0.7365552565961979,0.5,True,True
82.41776991403289,AzureFunc_859,0.7435388152907074,0.5,True,True
82.44778127368431,AzureFunc_583,0.7841929751407342,0.5,True,True
82.517663338693,AzureFunc_308,0.7604015940012732,0.5,True,True
82.55812056495131,AzureFunc_817,0.8697809920886572,0.5,True,True
82.96951826378667,AzureFunc_643,0.9324213780689737,0.5,True,True
83.02473014909673,AzureFunc_475,0.0965180937190736,0.5,False,True
83.1984064840519,AzureFunc_175,0.9453202178411823,0.5,True,True
84.06754678146928,AzureFunc_827,0.9671523790308227,0.5,True,True
84.60872214596655,AzureFunc_582,0.9318586261490066,0.5,True,True
85.09890976681103,AzureFunc_655,0.9611819154325202,0.5,True,True
85.70175573003485,AzureFunc_823,0.7531887444490317,0.5,True,True
86.26098644737135,AzureFunc_40,0.8244729450336766,0.5,True,True
86.31161055551404,AzureFunc_505,0.7218755901850137,0.5,True,True
87.04095751501275,AzureFunc_103,0.9536836951259674,0.5,True,True
87.09035000887889,AzureFunc_254,0.8080982888194802,0.5,True,True
87.9367785862796,AzureFunc_318,0.770411496713025,0.5,True,True
88.76180054481439,AzureFunc_714,0.8386253089312663,0.5,True,True
88.78927787283888,AzureFunc_170,0.8026341391580895,0.5,True,True
88.81183634575373,AzureFunc_720,0.8971544892364111,0.5,True,True
89.31358815323689,AzureFunc_528,0.9060217423597925,0.5,True,True
90.05454680707486,AzureFunc_866,0.03474229703204635,0.5,False,True
90.50301272273104,AzureFunc_19,0.08605907085391146,0.5,False,True
90.5110497981818,AzureFunc_343,0.8053638102363879,0.5,True,True
90.71674135585069,AzureFunc_682,0.8591233641258085,0.5,True,True
90.85444505375114,AzureFunc_287,0.7218219251266005,0.5,True,True
91.26267629564704,AzureFunc_117,0.7815057676404074,0.5,True,True
91.50885627874268,AzureFunc_461,0.8469363813610582,0.5,True,True
91.70169024638568,AzureFunc_467,0.8417739706185134,0.5,True,True
92.05127672304481,AzureFunc_305,0.75047482229586,0.5,True,True
92.27609958392131,AzureFunc_59,0.9412545304946569,0.5,True,True
92.67267508997831,AzureFunc_467,0.8179372533880309,0.5,True,True
92.90580548843188,AzureFunc_416,0.8188945826133219,0.5,True,True
93.05518982426442,AzureFunc_651,0.9755358020826359,0.5,True,True
94.67181606480683,AzureFunc_597,0.9242626675288925,0.5,True,True
94.98102481993804,AzureFunc_417,0.9606749217680042,0.5,True,True
95.20884935160288,AzureFunc_265,0.8727511137859347,0.5,True,True
96.0363453919411,AzureFunc_730,0.9148356515379067,0.5,True,True
98.71311590156755,AzureFunc_380,0.8091821566499419,0.5,True,True
98.89402504674547,AzureFunc_714,0.9565795039761127,0.5,True,True
98.94670138573542,AzureFunc_224,0.8317516840447334,0.5,True,True
98.97440267438876,AzureFunc_894,0.9588054361148777,0.5,True,True
99.42037874533693,AzureFunc_354,0.7293872903984531,0.5,True,True
99.47459828135025,AzureFunc_803,0.08463197284909169,0.5,False,True
100.23806727868822,AzureFunc_522,0.7131577124594087,0.5,True,True
100.2591992979207,AzureFunc_134,0.8643761545019168,0.5,True,True
101.16606102351912,AzureFunc_460,0.16396317643940875,0.5,False,True
101.23742260052553,AzureFunc_861,0.9721377491666942,0.5,True,True
101.48882560999976,AzureFunc_266,0.9194168100240176,0.5,True,True
102.44661063812094,AzureFunc_436,0.952832317155974,0.5,True,True
102.66657808065327,AzureFunc_566,0.9469439335333731,0.5,True,True
102.85530380643758,AzureFunc_37,0.8694901822503387,0.5,True,True
103.68424996746732,AzureFunc_556,0.7493236388475257,0.5,True,True
103.68493404960066,AzureFunc_206,0.9836644054043714,0.5,True,True
104.19954027612141,AzureFunc_265,0.02521209590544299,0.5,False,True
104.37388199632748,AzureFunc_106,0.961844738670363,0.5,True,True
104.54364795318973,AzureFunc_458,0.7206480285576045,0.5,True,True
104.76522476271572,AzureFunc_43,0.8799357122321336,0.5,True,True
105.71097276861235,AzureFunc_666,0.9602749644463492,0.5,True,True
106.21459852274135,AzureFunc_737,0.054830839946960086,0.5,False,True
107.27914942649974,AzureFunc_494,0.7824072136544135,0.5,True,True
108.07281258241073,AzureFunc_26,0.80692996152998,0.5,True,True
108.37393996074817,AzureFunc_115,0.7403549020102849,0.5,True,True
109.66927071225645,AzureFunc_661,0.03558519605859519,0.5,False,True
109.78757226991607,AzureFunc_777,0.8741965976570094,0.5,True,True
110.04612245146768,AzureFunc_134,0.9544987140346766,0.5,True,True
110.79064173297635,AzureFunc_505,0.947802857884744,0.5,True,True
110.83164789868776,AzureFunc_415,0.8442318837067864,0.5,True,True
111.08845550906081,AzureFunc_681,0.764793921857404,0.5,True,True
111.35117301683772,AzureFunc_241,0.8803007184395757,0.5,True,True
111.44084730963671,AzureFunc_448,0.7313555561158578,0.5,True,True
111.80475372656021,AzureFunc_687,0.9394980720492411,0.5,True,True
111.82196312292056,AzureFunc_151,0.9498080826507126,0.5,True,True
112.0826983842409,AzureFunc_793,0.8812565388190694,0.5,True,True
112.25928622062482,AzureFunc_148,0.7606663086122999,0.5,True,True
112.68832949105847,AzureFunc_21,0.02973935733871965,0.5,False,True
112.7278528400109,AzureFunc_402,0.8888565607030416,0.5,True,True
113.20543821221113,AzureFunc_213,0.8629728194009872,0.5,True,True
113.2459028856939,AzureFunc_112,0.7017101126106681,0.5,True,True
113.44695509596173,AzureFunc_437,0.9380932652988693,0.5,True,True
113.52466127240675,AzureFunc_299,0.7280425318084378,0.5,True,True
113.69164372711423,AzureFunc_31,0.8945311840819746,0.5,True,True
113.83213765487024,AzureFunc_165,0.08356552551863317,0.5,False,True
114.40254368636799,AzureFunc_698,0.7964528644748305,0.5,True,True
114.63028037315226,AzureFunc_763,0.8771432104096307,0.5,True,True
114.68434510173631,AzureFunc_438,0.7877901908626835,0.5,True,True
114.7852627509316,AzureFunc_491,0.7694418960847955,0.5,True,True
115.26499195002344,AzureFunc_195,0.1317980404708999,0.5,False,True
115.4257067044981,AzureFunc_736,0.7599666522039948,0.5,True,True
115.63112184413211,AzureFunc_333,0.7728190648748949,0.5,True,True
115.67111801735189,AzureFunc_24,0.9697890047661976,0.5,True,True
116.33742399474167,AzureFunc_201,0.8643143906155554,0.5,True,True
116.55135818786913,AzureFunc_209,0.7102065506206515,0.5,True,True
116.95174808459386,AzureFunc_39,0.9680843381256672,0.5,True,True
117.28217661182812,AzureFunc_176,0.05514485442677494,0.5,False,True
117.42461402963941,AzureFunc_611,0.7130176393573555,0.5,True,True
117.44719706296878,AzureFunc_467,0.8022960536299567,0.5,True,True
118.17179574926446,AzureFunc_839,0.8268102630431732,0.5,True,True
118.46708273149798,AzureFunc_324,0.912057902029866,0.5,True,True
118.98263844197419,AzureFunc_736,0.8523576711376055,0.5,True,True
119.47546881000535,AzureFunc_309,0.09059033977113794,0.5,False,True
119.48167642473439,AzureFunc_629,0.8376789679129049,0.5,True,True
120.1809664309724,AzureFunc_520,0.7400289654070246,0.5,True,True
120.21553751708663,AzureFunc_149,0.7734732581099509,0.5,True,True
120.32486076781352,AzureFunc_478,0.7101111128319374,0.5,True,True
120.37674801995162,AzureFunc_618,0.8432563069747407,0.5,True,True
120.81305393010409,AzureFunc_233,0.7727821164891577,0.5,True,True
120.99478433402263,AzureFunc_714,0.7348037571024764,0.5,True,True
121.95167186430015,AzureFunc_676,0.04188798905931374,0.5,False,True
122.5602223209528,AzureFunc_520,0.7959143516341298,0.5,True,True
123.10361971627981,AzureFunc_120,0.7177421654663378,0.5,True,True
123.47244469192202,AzureFunc_418,0.14248212581143005,0.5,False,True
123.59581611427171,AzureFunc_326,0.9407048344086879,0.5,True,True
123.79867601478622,AzureFunc_206,0.9702461517325636,0.5,True,True
123.85155043244964,AzureFunc_313,0.7087169105385795,0.5,True,True
124.21395539397354,AzureFunc_397,0.7889280132142992,0.5,True,True
124.74255533046149,AzureFunc_878,0.7660505168970535,0.5,True,True
125.10029424256572,AzureFunc_875,0.7201979982786263,0.5,True,True
125.66109266319341,AzureFunc_155,0.12918566383921956,0.5,False,True
125.68158956240572,AzureFunc_417,0.8034040696279601,0.5,True,True
125.9958285503484,AzureFunc_80,0.9792642719389287,0.5,True,True
126.56517137460513,AzureFunc_192,0.9347487893954287,0.5,True,True
126.57330097629895,AzureFunc_272,0.8390540825786953,0.5,True,True
126.6286735137478,AzureFunc_890,0.7003644706642052,0.5,True,True
128.42789889791652,AzureFunc_708,0.7777625519800749,0.5,True,True
129.34865586950278,AzureFunc_54,0.7152752152995807,0.5,True,True
129.379229717592,AzureFunc_728,0.8173895623529549,0.5,True,True
130.14957794864105,AzureFunc_553,0.1783436134282822,0.5,False,True
130.34614135458585,AzureFunc_318,0.8829185158646149,0.5,True,True
130.50834305326146,AzureFunc_424,0.9546725032832497,0.5,True,True
130.51762358949856,AzureFunc_270,0.739604408743957,0.5,True,True
130.63544140860776,AzureFunc_163,0.7005820432933024,0.5,True,True
130.82669393847283,AzureFunc_390,0.7762090919830715,0.5,True,True
132.0171369607547,AzureFunc_687,0.7493961739672621,0.5,True,True
132.1487380966622,AzureFunc_314,0.12462964184472514,0.5,False,True
132.16659653903992,AzureFunc_556,0.9475597990403002,0.5,True,True
132.1969050029561,AzureFunc_892,0.7488823048963043,0.5,True,True
132.40005383912364,AzureFunc_803,0.8525257507182257,0.5,True,True
132.55872348956896,AzureFunc_511,0.8160803321501993,0.5,True,True
133.22748497577345,AzureFunc_159,0.8425384279174046,0.5,True,True
133.83103697872554,AzureFunc_769,0.7280327824780446,0.5,True,True
134.11397021110596,AzureFunc_755,0.7574423648170032,0.5,True,True
134.3471888702319,AzureFunc_449,0.8398075114973809,0.5,True,True
134.47057116799775,AzureFunc_673,0.8904647620813919,0.5,True,True
135.23842635833012,AzureFunc_11,0.7992301649791836,0.5,True,True
135.25592543606658,AzureFunc_254,0.9444527855644058,0.5,True,True
135.34838354253912,AzureFunc_748,0.8048828217354675,0.5,True,True
136.15249158732712,AzureFunc_24,0.9173211147643601,0.5,True,True
136.4197063823858,AzureFunc_263,0.7753162201792357,0.5,True,True
136.7134832505835,AzureFunc_411,0.8438334653408949,0.5,True,True
138.1099008805241,AzureFunc_80,0.7694572457716884,0.5,True,True
138.33232430061094,AzureFunc_360,0.7768534180802635,0.5,True,True
138.35915075689132,AzureFunc_219,0.8067312517439026,0.5,True,True
139.5249679950569,AzureFunc_584,0.8730652128199738,0.5,True,True
139.67803702399488,AzureFunc_795,0.8022328667367422,0.5,True,True
139.7266121224876,AzureFunc_66,0.972473763938057,0.5,True,True
140.16134624173623,AzureFunc_293,0.8575991046771488,0.5,True,True
140.1768600755962,AzureFunc_207,0.7420625487840642,0.5,True,True
140.8492973509913,AzureFunc_80,0.9234193746462692,0.5,True,True
141.0707760323265,AzureFunc_729,0.8397843189387681,0.5,True,True
141.27687374596704,AzureFunc_560,0.801042567858837,0.5,True,True
141.63674640663473,AzureFunc_119,0.9173051941552761,0.5,True,True
142.05431840723753,AzureFunc_657,0.908814963865181,0.5,True,True
143.3004595995144,AzureFunc_318,0.8993391533110827,0.5,True,True
144.24871085376,AzureFunc_622,0.8646969459492884,0.5,True,True
144.4196818386556,AzureFunc_784,0.856805886925697,0.5,True,True
