timestamp,function,pred_prob,threshold,pre_warm_triggered,ground_truth_invoked
16347.346736062364,BurstFunc_A,0.8207548141977625,0.94,False,True
16347.718173294956,BurstFunc_A,0.8189858222349092,0.94,False,True
16351.436706280276,BurstFunc_C,0.8955402567355161,0.94,False,True
16351.641162674974,BurstFunc_B,0.879551480129734,0.94,False,True
16352.341102161563,BurstFunc_B,0.8678195155520764,0.94,False,True
16354.729251012166,BurstFunc_C,0.9085274218500773,0.94,False,True
16356.338839070608,BurstFunc_B,0.9779806815696077,0.94,True,True
16359.661495468781,BurstFunc_A,0.9579051860871104,0.94,True,True
16359.831727302311,BurstFunc_A,0.8119638975419197,0.94,False,True
16360.263750276205,BurstFunc_D,0.8697411507866842,0.94,False,True
16360.319760845414,BurstFunc_B,0.9759323455880653,0.94,True,True
16362.046588898633,BurstFunc_C,0.9541776407295349,0.94,True,True
16363.611178070007,BurstFunc_E,0.9552910226541659,0.94,True,True
16367.549192413333,BurstFunc_A,0.8834251974041799,0.94,False,True
16371.00789515241,BurstFunc_C,0.8018233624539601,0.94,False,True
16372.485202328968,BurstFunc_E,0.8785615721174702,0.94,False,True
16379.204459091916,BurstFunc_D,0.9234769462452466,0.94,False,True
16379.63674539965,BurstFunc_C,0.9193881269019627,0.94,False,True
16382.226666525483,BurstFunc_E,0.963537730711749,0.94,True,True
19382.87638530338,BurstFunc_C,0.8872128074805186,0.94,False,True
19383.508088234255,BurstFunc_D,0.7607392883305146,0.8899999999999999,False,True
19384.085748436217,BurstFunc_B,0.8574304084289501,0.8899999999999999,False,True
22639.64400151185,BurstFunc_A,0.9119515026564213,0.8399999999999999,True,True
22639.763912593706,BurstFunc_B,0.025234445425765348,0.8899999999999999,False,True
22640.33992457196,BurstFunc_A,0.9341674297660721,0.94,False,True
22640.99674909474,BurstFunc_E,0.771612221083633,0.8899999999999999,False,True
22642.6132100586,BurstFunc_E,0.8360014665188545,0.8899999999999999,False,True
22643.18253264315,BurstFunc_C,0.7755604324572349,0.94,False,True
22643.211528802593,BurstFunc_D,0.046646512649359484,0.94,False,True
22643.294691706426,BurstFunc_D,0.880863024307325,0.99,False,True
22643.329311826812,BurstFunc_B,0.9386721169212819,0.94,False,True
22644.612212491,BurstFunc_A,0.8627794061985257,0.94,False,True
22646.710563915894,BurstFunc_B,0.8118744527189298,0.94,False,True
22648.726792987974,BurstFunc_B,0.89901745222651,0.94,False,True
22648.757638715124,BurstFunc_C,0.9303860426823826,0.99,False,True
22652.640337621473,BurstFunc_E,0.9679391173090262,0.99,False,True
22654.553788038982,BurstFunc_B,0.9725210850942589,0.94,True,True
22656.3164827946,BurstFunc_C,0.8691275870929908,0.8899999999999999,False,True
22658.57773134554,BurstFunc_C,0.9298743655137752,0.94,False,True
22659.803643293642,BurstFunc_C,0.9461355191716166,0.99,False,True
22661.770319663017,BurstFunc_A,0.8506948353069815,0.99,False,True
26063.00666777075,BurstFunc_D,0.9828608042880779,0.99,False,True
26063.48976433825,BurstFunc_B,0.886555792068442,0.99,False,True
26065.415763358287,BurstFunc_A,0.9171482699684645,0.99,False,True
26066.38931962101,BurstFunc_B,0.8979061537021484,0.99,False,True
26069.75838063338,BurstFunc_A,0.9835293987853523,0.99,False,True
26072.119481548063,BurstFunc_B,0.9661981988274639,0.99,False,True
26076.318313176238,BurstFunc_D,0.9871119158621745,0.94,True,True
26083.176306725334,BurstFunc_D,0.9376389120011882,0.8899999999999999,True,True
26085.953819517345,BurstFunc_C,0.7643420711043563,0.8899999999999999,False,True
28452.45094103134,BurstFunc_B,0.8248539058237523,0.8399999999999999,False,True
28454.18853438089,BurstFunc_E,0.7313399373973577,0.7899999999999998,False,True
28456.466433056852,BurstFunc_A,0.8638970768056168,0.7899999999999998,True,True
28457.41519187064,BurstFunc_A,0.887478655928472,0.8399999999999999,True,True
28460.91785698569,BurstFunc_E,0.8578844779101416,0.8399999999999999,True,True
28461.903833893808,BurstFunc_D,0.06318357824226088,0.8899999999999999,False,True
31740.904436494548,BurstFunc_A,0.8632208437245203,0.8399999999999999,True,True
31746.898381260926,BurstFunc_D,0.7004515980994025,0.7899999999999998,False,True
31748.896841421705,BurstFunc_E,0.719809471046179,0.7399999999999998,False,True
31750.741664905396,BurstFunc_D,0.9017597067631565,0.7399999999999998,True,True
31753.53334065272,BurstFunc_A,0.8455385366361421,0.6899999999999997,True,True
31758.878584348815,BurstFunc_B,0.7731144995900121,0.7399999999999998,True,True
31760.473506980205,BurstFunc_E,0.9051000000274075,0.6899999999999997,True,True
31762.052452119962,BurstFunc_C,0.7487403478551893,0.6899999999999997,True,True
31762.361067429047,BurstFunc_B,0.9532943709921877,0.6899999999999997,True,True
31766.393906348218,BurstFunc_E,0.8280717226670976,0.6399999999999997,True,True
31767.404427297348,BurstFunc_C,0.841472755330059,0.5899999999999996,True,True
31767.57412479851,BurstFunc_E,0.9760687630941478,0.5399999999999996,True,True
31769.315351887002,BurstFunc_E,0.8345234610012342,0.5899999999999996,True,True
31772.666502693566,BurstFunc_A,0.8874801249145841,0.5399999999999996,True,True
31773.52874016682,BurstFunc_D,0.8331074497597124,0.4899999999999996,True,True
31776.53122524773,BurstFunc_C,0.9593073693209031,0.4899999999999996,True,True
31777.33293434099,BurstFunc_C,0.9085624085856694,0.4899999999999996,True,True
31778.372001486543,BurstFunc_B,0.9824559152674149,0.4899999999999996,True,True
31781.287108396,BurstFunc_A,0.8349688326546836,0.4899999999999996,True,True
31783.572483955504,BurstFunc_D,0.928308258478875,0.4899999999999996,True,True
34070.80070095528,BurstFunc_A,0.8892786380946254,0.5399999999999996,True,True
34072.303822467875,BurstFunc_E,0.1316005848982679,0.4899999999999996,False,True
35597.82821931649,BurstFunc_E,0.9300955580592328,0.4899999999999996,True,True
35602.263661774814,BurstFunc_E,0.8158640634548217,0.4899999999999996,True,True
37257.23644771915,BurstFunc_C,0.8877680738313524,0.5399999999999996,True,True
37257.39331058413,BurstFunc_A,0.8508919224341065,0.5899999999999996,True,True
37258.09099043966,BurstFunc_A,0.861461332238684,0.6399999999999997,True,True
37259.84664216327,BurstFunc_A,0.8670758782201778,0.6399999999999997,True,True
37266.22054430619,BurstFunc_D,0.8601012001448132,0.5899999999999996,True,True
37267.038466925995,BurstFunc_B,0.9739548465877189,0.6399999999999997,True,True
37268.284584123605,BurstFunc_B,0.969010690193738,0.5899999999999996,True,True
37268.902907489704,BurstFunc_E,0.8053660317074919,0.5899999999999996,True,True
40839.94547089687,BurstFunc_A,0.038555385927047,0.6399999999999997,False,True
40841.004831149185,BurstFunc_E,0.8309740781804295,0.6899999999999997,True,True
40841.35977845739,BurstFunc_C,0.8081782409281673,0.7399999999999998,True,True
40847.343255507454,BurstFunc_E,0.9852732342052594,0.7399999999999998,True,True
40848.42666052064,BurstFunc_B,0.9486919350279732,0.7399999999999998,True,True
40848.786910688985,BurstFunc_A,0.9092548997082818,0.6899999999999997,True,True
40850.096187522344,BurstFunc_A,0.9418684714046603,0.6899999999999997,True,True
40852.86540548649,BurstFunc_A,0.8673674372316602,0.7399999999999998,True,True
44121.31514407148,BurstFunc_E,0.1745279256285207,0.7899999999999998,False,True
44121.39017788707,BurstFunc_A,0.8950280428565325,0.8399999999999999,True,True
44121.54687746744,BurstFunc_D,0.08786437854382909,0.7899999999999998,False,True
44137.891768663074,BurstFunc_C,0.9814191911132868,0.7399999999999998,True,True
44140.822334843484,BurstFunc_E,0.9566606936515132,0.7399999999999998,True,True
44141.77148472474,BurstFunc_E,0.9590183060269161,0.7899999999999998,True,True
44142.04807741337,BurstFunc_C,0.833647716839188,0.8399999999999999,False,True
44142.51251575679,BurstFunc_A,0.8615354267776407,0.8899999999999999,False,True
44144.437856626275,BurstFunc_D,0.8144691432505718,0.8399999999999999,False,True
44144.48272567542,BurstFunc_B,0.7201652542811048,0.7899999999999998,False,True
44147.44233983734,BurstFunc_C,0.8494869820742685,0.8399999999999999,True,True
44150.83217605513,BurstFunc_D,0.9880482789132774,0.8399999999999999,True,True
44155.01769334159,BurstFunc_A,0.8510056324467914,0.8899999999999999,False,True
44156.325723080445,BurstFunc_E,0.8724339492199314,0.94,False,True
44158.76105377604,BurstFunc_C,0.8342695954531185,0.8899999999999999,False,True
44160.681871916626,BurstFunc_B,0.9445683875632329,0.8399999999999999,True,True
44162.464666667955,BurstFunc_C,0.9665810769971606,0.7899999999999998,True,True
44165.05682116339,BurstFunc_A,0.8503192264283247,0.7899999999999998,True,True
44168.118564638826,BurstFunc_D,0.8839512282071517,0.7399999999999998,True,True
44169.60156907691,BurstFunc_A,0.9574641553083395,0.6899999999999997,True,True
44169.919732835544,BurstFunc_A,0.8193334037088216,0.7399999999999998,True,True
44170.517203744246,BurstFunc_E,0.965325323841968,0.7899999999999998,True,True
46705.015201129274,BurstFunc_E,0.831506948884148,0.7899999999999998,True,True
46706.748535980296,BurstFunc_C,0.7723659773616012,0.7399999999999998,True,True
46707.02448641972,BurstFunc_C,0.9315664475212777,0.7399999999999998,True,True
46709.07265452187,BurstFunc_D,0.7813874535085565,0.7399999999999998,True,True
46713.614602772126,BurstFunc_C,0.8081165468568574,0.7899999999999998,True,True
46720.84663036739,BurstFunc_E,0.8518276364458217,0.7399999999999998,True,True
46720.930084792824,BurstFunc_E,0.9413653742423062,0.6899999999999997,True,True
46721.78433851415,BurstFunc_E,0.805871535318843,0.7399999999999998,True,True
46723.31329624288,BurstFunc_D,0.9229460228685015,0.7399999999999998,True,True
46724.2192584739,BurstFunc_B,0.7598909640255654,0.7399999999999998,True,True
46724.2994699341,BurstFunc_A,0.062087358874286645,0.7399999999999998,False,True
46726.62759457372,BurstFunc_C,0.909822557596193,0.7399999999999998,True,True
46726.75364022884,BurstFunc_B,0.9703338664885406,0.7399999999999998,True,True
46726.93024721387,BurstFunc_C,0.8844993935801178,0.7399999999999998,True,True
46727.400045276234,BurstFunc_B,0.9349652522660464,0.7399999999999998,True,True
46728.91548389771,BurstFunc_B,0.8642765142822332,0.7399999999999998,True,True
46728.99022980235,BurstFunc_C,0.9036527156266078,0.7399999999999998,True,True
46733.50176331101,BurstFunc_C,0.8489406479540377,0.7399999999999998,True,True
46733.72848598809,BurstFunc_B,0.8743286899168768,0.7399999999999998,True,True
46734.74070561782,BurstFunc_A,0.9549617588865881,0.7399999999999998,True,True
46735.14318570244,BurstFunc_A,0.8397231446609725,0.7399999999999998,True,True
46735.330059097345,BurstFunc_D,0.834972110068266,0.7399999999999998,True,True
46736.16997899535,BurstFunc_A,0.9004154346112888,0.7399999999999998,True,True
46739.283397060106,BurstFunc_E,0.9034922963250415,0.7399999999999998,True,True
46741.0384963887,BurstFunc_B,0.840081912657013,0.7399999999999998,True,True
46742.804863314006,BurstFunc_D,0.9817595518864444,0.7399999999999998,True,True
46743.47238767453,BurstFunc_D,0.895169972847949,0.7399999999999998,True,True
46745.16395111693,BurstFunc_C,0.9182058271786734,0.7399999999999998,True,True
49517.29107176639,BurstFunc_A,0.8800496320222602,0.7899999999999998,True,True
49517.801715282905,BurstFunc_D,0.9161990457164264,0.8399999999999999,True,True
49517.98569943849,BurstFunc_A,0.8656355014908025,0.8899999999999999,False,True
49519.47252413871,BurstFunc_E,0.0604866915155442,0.8899999999999999,False,True
51254.754218691625,BurstFunc_B,0.7784617349477571,0.94,False,True
51259.74160367066,BurstFunc_A,0.7023130885290327,0.99,False,True
51262.30832915202,BurstFunc_A,0.8855100343555847,0.99,False,True
51263.839922892344,BurstFunc_B,0.803778514128053,0.99,False,True
51266.77487040917,BurstFunc_B,0.8220641897295341,0.94,False,True
51267.883159509314,BurstFunc_A,0.960670139380095,0.99,False,True
51269.39252404128,BurstFunc_A,0.8891483775970236,0.99,False,True
51270.073650778155,BurstFunc_E,0.7992126155549414,0.99,False,True
51275.450567801345,BurstFunc_E,0.8991036123213909,0.99,False,True
51275.55699710426,BurstFunc_B,0.9888102747816335,0.99,False,True
51277.14781374803,BurstFunc_B,0.9197112872717802,0.99,False,True
53454.09088819495,BurstFunc_B,0.7482612339909698,0.94,False,True
53454.38980275514,BurstFunc_A,0.8997748879689715,0.99,False,True
53456.20069594348,BurstFunc_C,0.9354790553536931,0.94,False,True
53461.505808039925,BurstFunc_D,0.8318812456810059,0.99,False,True
55222.52997735957,BurstFunc_C,0.9269343811434152,0.99,False,True
55222.92988897897,BurstFunc_C,0.9526516066438602,0.94,True,True
55225.487256901084,BurstFunc_D,0.8131655973810789,0.8899999999999999,False,True
55225.78837339391,BurstFunc_A,0.7353139587768928,0.8399999999999999,False,True
55229.00262587592,BurstFunc_C,0.9232409421007595,0.8399999999999999,True,True
55232.37283244105,BurstFunc_C,0.850218271515038,0.8899999999999999,False,True
55237.14185775285,BurstFunc_A,0.8925401874736272,0.8899999999999999,True,True
55238.138483252245,BurstFunc_C,0.8632246060555818,0.94,False,True
55239.69058915298,BurstFunc_A,0.8920525341813201,0.99,False,True
55244.28726885208,BurstFunc_B,0.7435800663430691,0.99,False,True
55249.0262600695,BurstFunc_C,0.8217517355922419,0.99,False,True
55250.15586701193,BurstFunc_C,0.8628662090059696,0.99,False,True
55250.971519643026,BurstFunc_D,0.9631054452901293,0.99,False,True
55252.907070658155,BurstFunc_D,0.978804461117249,0.99,False,True
55254.60971986839,BurstFunc_E,0.8366148405374667,0.99,False,True
55255.35684497118,BurstFunc_E,0.8148875033040506,0.99,False,True
55255.665778396986,BurstFunc_D,0.8963789346535257,0.99,False,True
55258.540605828704,BurstFunc_C,0.9233874287049487,0.99,False,True
55258.757817448895,BurstFunc_E,0.9412178623513927,0.99,False,True
55262.50530536332,BurstFunc_D,0.9837805526089906,0.99,False,True
55265.69731608997,BurstFunc_E,0.9462197294348365,0.99,False,True
55266.74904293389,BurstFunc_E,0.8478043129180644,0.99,False,True
55268.79873135136,BurstFunc_C,0.9543732691154321,0.99,False,True
55271.317554920424,BurstFunc_C,0.9700202721616674,0.99,False,True
55271.71835746946,BurstFunc_B,0.9488232272331435,0.99,False,True
55272.23421824263,BurstFunc_B,0.8773479707234062,0.99,False,True
55272.567157342884,BurstFunc_E,0.8728387575301758,0.99,False,True
55272.77964493864,BurstFunc_A,0.845618116103769,0.99,False,True
55276.893031983716,BurstFunc_D,0.9062039904990465,0.99,False,True
55281.91349375495,BurstFunc_E,0.8971422177690337,0.99,False,True
55284.37028866174,BurstFunc_B,0.9386539242657743,0.99,False,True
55285.30848991899,BurstFunc_A,0.8845836151279032,0.99,False,True
55287.97547052676,BurstFunc_A,0.895646586339873,0.99,False,True
55289.17419911937,BurstFunc_E,0.9788499504465804,0.99,False,True
58550.86018065583,BurstFunc_A,0.7315198996733303,0.99,False,True
58551.60649867855,BurstFunc_C,0.8864301436948894,0.99,False,True
58552.62482836537,BurstFunc_A,0.9093180760549854,0.94,False,True
58553.08511386361,BurstFunc_A,0.9448827893594627,0.99,False,True
58553.896541656795,BurstFunc_D,0.9689148249551662,0.99,False,True
58558.944392609104,BurstFunc_B,0.8152862606880478,0.99,False,True
58560.255467283925,BurstFunc_C,0.9190788994634153,0.94,False,True
58560.76423223133,BurstFunc_D,0.9330897628185654,0.8899999999999999,True,True
58561.33487247347,BurstFunc_A,0.9630886094545481,0.94,True,True
58562.42062490598,BurstFunc_A,0.8617811891635856,0.99,False,True
58564.15842967355,BurstFunc_B,0.9544574837310303,0.99,False,True
58566.336966067625,BurstFunc_A,0.8900099388054875,0.99,False,True
60378.52869434916,BurstFunc_D,0.03151799554435181,0.94,False,True
60378.93651100786,BurstFunc_A,0.9727996262344754,0.94,True,True
60379.94924256009,BurstFunc_C,0.1139775286991177,0.99,False,True
60384.51587227372,BurstFunc_E,0.8584084766697895,0.94,False,True
60385.464621642335,BurstFunc_C,0.8541084916115711,0.94,False,True
60388.45262682953,BurstFunc_B,0.9024049196121141,0.8899999999999999,True,True
60389.61498977311,BurstFunc_B,0.8633777645192703,0.8899999999999999,False,True
60392.514363782924,BurstFunc_D,0.885936369942657,0.8899999999999999,False,True
60396.472262439514,BurstFunc_C,0.9500531210780384,0.8899999999999999,True,True
60397.1037251709,BurstFunc_B,0.8980176024826375,0.8899999999999999,True,True
60397.15515346836,BurstFunc_D,0.9120000055198635,0.8899999999999999,True,True
60401.18987193767,BurstFunc_A,0.8593208417886757,0.8899999999999999,False,True
60401.77563256162,BurstFunc_C,0.973503209049885,0.8899999999999999,True,True
60403.58361087507,BurstFunc_A,0.937954680357365,0.8899999999999999,True,True
60403.97696629397,BurstFunc_A,0.8366247841285354,0.8899999999999999,False,True
60406.52871392547,BurstFunc_C,0.9616823579712082,0.8899999999999999,True,True
60409.09090355167,BurstFunc_C,0.8036950131208428,0.8899999999999999,False,True
63892.35132726394,BurstFunc_E,0.8821812963431455,0.94,False,True
63893.13442226502,BurstFunc_B,0.7607833861071744,0.99,False,True
63893.31319654428,BurstFunc_E,0.9751095304055672,0.99,False,True
63893.71360255086,BurstFunc_D,0.7921621794747904,0.99,False,True
63896.14803028152,BurstFunc_A,0.8772201812018429,0.99,False,True
63896.98457589185,BurstFunc_B,0.9091986406308069,0.99,False,True
63897.886733056876,BurstFunc_D,0.8982637024733181,0.99,False,True
63898.73355993157,BurstFunc_A,0.9098790388021595,0.94,False,True
63899.43115988209,BurstFunc_D,0.8428957191379263,0.8899999999999999,False,True
67036.92458693696,BurstFunc_A,0.8327907381521795,0.8399999999999999,False,True
67038.26122759629,BurstFunc_A,0.8554316161685603,0.8899999999999999,False,True
67039.69798386146,BurstFunc_A,0.9749936126601703,0.8899999999999999,True,True
67041.70537852534,BurstFunc_A,0.9670388787231536,0.8399999999999999,True,True
67045.30815269967,BurstFunc_D,0.7216747325846802,0.8399999999999999,False,True
67049.92480178876,BurstFunc_B,0.7910709763829802,0.8399999999999999,False,True
67049.96192556358,BurstFunc_B,0.9562230017987272,0.8899999999999999,True,True
67053.33731297312,BurstFunc_A,0.9265439574097764,0.8399999999999999,True,True
67054.95298400393,BurstFunc_A,0.8348811559062135,0.8399999999999999,False,True
67057.50036289093,BurstFunc_E,0.8156746968904084,0.8399999999999999,False,True
67057.79477903231,BurstFunc_A,0.9467859741479036,0.8399999999999999,True,True
67060.429693555,BurstFunc_B,0.8774878680233433,0.8899999999999999,False,True
67062.6171620138,BurstFunc_B,0.8831391490041376,0.8899999999999999,False,True
67063.70238128249,BurstFunc_D,0.8203513965547007,0.8899999999999999,False,True
67064.79886888053,BurstFunc_B,0.8459386422787901,0.8899999999999999,False,True
67067.47794706139,BurstFunc_C,0.7422124347150585,0.8899999999999999,False,True
67070.42589069493,BurstFunc_E,0.8619567161582168,0.8899999999999999,False,True
67071.10719507883,BurstFunc_D,0.9658653443272268,0.8899999999999999,True,True
67071.81233815804,BurstFunc_C,0.9299629062954226,0.8899999999999999,True,True
67072.82285171874,BurstFunc_E,0.830517285707877,0.8899999999999999,False,True
67073.45202999689,BurstFunc_D,0.9840254327261875,0.8899999999999999,True,True
67077.13640566582,BurstFunc_A,0.8422606895747083,0.8899999999999999,False,True
67078.9532633458,BurstFunc_B,0.9317313812450541,0.8899999999999999,True,True
67080.23907399634,BurstFunc_A,0.8145971218041794,0.8899999999999999,False,True
67082.84436881678,BurstFunc_A,0.9249545657135574,0.8899999999999999,True,True
67084.66839887956,BurstFunc_A,0.9835626392601013,0.8899999999999999,True,True
67088.0880462767,BurstFunc_E,0.8172231635192219,0.8899999999999999,False,True
67094.95338449265,BurstFunc_B,0.8843591492897794,0.8899999999999999,False,True
67095.7088797845,BurstFunc_C,0.9552756460770848,0.8899999999999999,True,True
67096.00314068215,BurstFunc_B,0.8930322022456627,0.8899999999999999,True,True
67097.47650583576,BurstFunc_D,0.899046976881743,0.8899999999999999,True,True
67101.60278942432,BurstFunc_E,0.8678457258656416,0.8899999999999999,False,True
67104.17824715389,BurstFunc_A,0.9247161621105738,0.8899999999999999,True,True
67106.25892402322,BurstFunc_C,0.9467478154083477,0.8899999999999999,True,True
70588.7835373651,BurstFunc_B,0.8129401547916014,0.8899999999999999,False,True
70603.47141074148,BurstFunc_B,0.8458710452899099,0.94,False,True
70608.41314126973,BurstFunc_E,0.9105726010443863,0.8899999999999999,True,True
70608.8410110026,BurstFunc_B,0.8355549722145543,0.8899999999999999,False,True
70612.01383939042,BurstFunc_D,0.8450368179652286,0.8899999999999999,False,True
70612.78252043347,BurstFunc_B,0.8477605145556952,0.8399999999999999,True,True
70614.88312119941,BurstFunc_C,0.9049629731701756,0.8899999999999999,True,True
70616.19506247866,BurstFunc_C,0.9621316770642994,0.8399999999999999,True,True
70617.0257145048,BurstFunc_D,0.897279168884767,0.7899999999999998,True,True
70620.28476085402,BurstFunc_D,0.9805121608828702,0.7399999999999998,True,True
70621.0524200681,BurstFunc_B,0.9336171463593164,0.7399999999999998,True,True
70622.16552074884,BurstFunc_D,0.8326921252287383,0.7899999999999998,True,True
70622.21492757632,BurstFunc_B,0.8147092930773235,0.7899999999999998,True,True
72122.71372708568,BurstFunc_E,0.7439539243918809,0.8399999999999999,False,True
72128.30971077127,BurstFunc_C,0.8984249399338482,0.7899999999999998,True,True
72128.328772185,BurstFunc_E,0.9553627983996916,0.7399999999999998,True,True
72129.35687019025,BurstFunc_E,0.8259867756080291,0.6899999999999997,True,True
72131.09548032863,BurstFunc_D,0.13434196716789432,0.6899999999999997,False,True
